Word		Original_feature		Predicted_feature
नयन		n		adj
जोशीपुरा		n		n
है		v		v
।		punc		punc
जोशीपुरा		n		n
सरदार		n		n
पटेल		n		n
विश्वविद्यालय		n		n
में		psp		psp
भौतिकी		n		n
के		psp		psp
प्रोफेसर		n		n
हैं		v		v
।		punc		punc
जोशीपुरा		n		n
का		psp		psp
कहना		v		v
है		v		v
,		punc		punc
मुझे		pn		pn
नासा		n		n
के		psp		psp
उन		pn		pn
शोधकर्ताओं		n		n
की		psp		psp
टीम		n		n
में		psp		psp
शामिल		adj		adj
किया		v		v
गया		v		v
है		v		v
जिन्हें		pn		pn
विभिन्न		adj		adj
ग्रहों		n		n
पर		psp		psp
पानी		n		n
जैसे		psp		psp
तत्त्वों		n		n
पर		psp		psp
सूर्य		n		n
की		psp		psp
किरणों		n		n
के		psp		psp
रासायनिक		adj		adj
और		avy		avy
भौतिक		adj		adj
प्रभाव		n		n
का		psp		psp
अध्ययन		n		n
करने		v		v
का		psp		psp
दायित्व		n		n
सौंपा		v		v
गया		v		v
है		v		v
।		punc		punc
नासा		n		n
से		psp		psp
जुड़ने		v		v
का		psp		psp
मौका		n		n
उन्हें		pn		pn
तब		pn		pn
मिला		v		v
जब		pn		pn
उन्होंने		pn		pn
दो		num		num
वर्ष		n		n
पहले		nst		nst
नासा		n		n
के		psp		psp
एक		num		num
वैज्ञानिक		n		adj
अनिल		n		n
भारद्वाज		n		n
को		psp		psp
ई		n		n
-		punc		punc
मेल		n		n
किया		v		v
।		punc		punc
जब		pn		pn
भारद्वाज		n		n
को		psp		psp
जोशीपुरा		n		n
के		psp		psp
ई		n		n
-		punc		punc
मेल		n		n
से		psp		psp
इसकी		pn		pn
जानकारी		n		n
मिली		v		v
कि		avy		avy
सरदार		n		n
पटेल		n		n
विश्वविद्यालय		n		n
का		psp		psp
भौतिक		n		n
विभाग		n		n
भी		avy		avy
ऐसी		pn		pn
ही		avy		avy
एक		num		num
शोध		n		n
परियोजना		n		n
पर		psp		psp
काम		n		n
कर		v		v
रहा		v		v
है		v		v
,		punc		punc
तब		pn		pn
उन्होंने		pn		pn
नासा		n		n
के		psp		psp
अधिकारियों		n		n
में		psp		psp
से		psp		psp
एक		num		num
रॉन		n		n
इल्सनर		n		n
से		psp		psp
बात		n		n
-		punc		punc
चीत		n		n
की		v		v
।		punc		punc
उन्होंने		pn		pn
इल्सनर		n		n
को		psp		psp
बताया		v		v
कि		avy		avy
जोशीपुरा		n		n
इस		pn		pn
शोध		n		n
परियोजना		n		n
में		psp		psp
मददगार		adj		adj
साबित		adj		adj
हो		v		v
सकते		v		v
हैं		v		v
।		punc		punc
इल्सनर		n		n
ने		psp		psp
जोशीपुरा		n		n
को		psp		psp
वैज्ञानिकों		n		n
की		psp		psp
इस		pn		pn
टीम		n		n
में		psp		psp
शामिल		adj		adj
करने		v		v
की		psp		psp
अनुमति		n		n
दे		v		v
दी		v		v
।		punc		punc
अब		pn		pn
जोशीपुरा		n		n
अनिल		n		n
भारद्वाज		n		n
के		psp		psp
साथ		nst		nst
मिलकर		v		v
इस		pn		pn
परियोजना		n		n
पर		psp		psp
काम		n		n
करेंगे		v		v
।		punc		punc
जोशीपुरा		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
अनिल		n		n
भारद्वाज		n		n
जल्द		adv		adv
ही		avy		avy
सरदार		n		n
पटेल		n		n
विश्वविद्यालय		n		n
आने		v		v
वाले		v		v
हैं		v		v
।		punc		punc
उनके		pn		pn
साथ		nst		nst
में		psp		psp
इस		pn		pn
शोध		n		n
परियोजना		n		n
पर		psp		psp
बात		n		n
-		punc		punc
चीत		n		n
करेंगे		v		v
।		punc		punc
NULL		pn		unk
गौरतलब		adj		adj
है		v		v
कि		avy		avy
जोशीपुरा		n		n
को		psp		psp
नासा		n		n
के		psp		psp
अलबामा		n		psp
स्थित		adj		adj
हेंसविले		n		n
रिसर्च		n		n
सेंटर		n		n
में		psp		psp
व्याख्यान		n		n
देने		v		v
के		psp		psp
लिए		psp		psp
आमंत्रित		adj		adj
किया		v		v
गया		v		v
था		v		v
।		punc		punc
मई		n		n
और		avy		avy
जून		n		n
में		psp		psp
उन्होंने		pn		pn
नासा		n		n
के		psp		psp
इस		pn		pn
केन्द्र		n		n
में		psp		psp
कई		avy		avy
व्याख्यान		n		n
दिए		v		v
।		punc		punc
जोशीपुरा		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
इस		pn		pn
शोध		n		n
परियोजना		n		n
में		psp		psp
अपनी		pn		pn
भागीदारी		n		n
से		psp		psp
उन्होंने		pn		pn
विश्वविद्यालय		n		n
के		psp		psp
उप		adj		adj
कुलपति		n		n
पी.		n		n
जे.		n		n
पटेल		n		n
को		psp		psp
अवगत		adj		adj
करा		v		v
दिया		v		v
है		v		v
।		punc		punc
पटेल		n		n
ने		psp		psp
उनकी		pn		pn
भरपूर		adj		adj
मदद		n		n
करने		v		v
का		psp		psp
वादा		n		n
किया		v		v
है		v		v
।		punc		punc
देश		n		n
का		psp		psp
एक		num		num
तिहाई		num		adj
हिस्सा		n		n
सूखे		n		n
की		psp		psp
चपेट		n		n
में		psp		psp
आ		v		v
चुका		v		v
है		v		v
।		punc		punc
इसमें		pn		pn
हिमाचल		n		n
प्रदेश		n		n
और		avy		avy
उत्तरांचल		n		n
भी		avy		avy
शामिल		adj		adj
हैं		v		v
जबकि		avy		avy
पंजाब		n		n
,		punc		punc
पश्चिमी		adj		adj
उत्तर		n		n
प्रदेश		n		n
,		punc		punc
NULL		unk		unk
हरियाणा		n		n
में		psp		psp
औसत		n		n
से		psp		psp
कम		avy		avy
बारिश		n		n
दर्ज		adj		adj
की		v		v
गई		v		v
है		v		v
।		punc		punc
उत्तरी		adj		adj
राज्यों		n		n
में		psp		psp
जम्मू		n		n
कश्मीर		n		n
और		avy		avy
पूर्वी		adj		adj
उत्तर		n		n
प्रदेश		n		n
में		psp		psp
ही		avy		avy
ठीक		adj		adj
-		punc		punc
ठाक		adj		adj
बारिश		n		n
हो		v		v
पाई		v		v
है		v		v
।		punc		punc
देश		n		n
में		psp		psp
मानसून		n		n
सीज़न		n		n
में		psp		psp
अब		pn		pn
तक		psp		psp
औसत		n		n
से		psp		psp
१४		num		num
फीसदी		n		n
कम		avy		avy
बारिश		n		n
दर्ज		adj		adj
की		v		v
गई		v		v
है		v		v
।		punc		punc
पिछले		adj		adj
सप्ताह		n		n
कमी		n		n
का		psp		psp
आँकड़ा		n		n
१०		num		num
फीसदी		n		n
था		v		v
।		punc		punc
मौसम		n		n
वैज्ञानिकों		n		n
ने		psp		psp
आशंका		n		n
जताई		v		v
है		v		v
कि		avy		avy
मानसून		n		n
एक		num		num
बार		n		n
फिर		adv		adv
से		avy		psp
कमजोर		adj		adj
चरण		n		n
में		psp		psp
प्रवेश		n		n
कर		v		v
सकता		v		v
है		v		v
।		punc		punc
मौसम		n		n
विभाग		n		n
के		psp		psp
१		n		n
जून		n		n
से		psp		psp
१९		n		n
जुलाई		n		n
तक		psp		psp
के		psp		psp
बारिश		n		n
के		psp		psp
आंकड़ों		n		n
के		psp		psp
अनुसार		n		psp
सूखे		n		n
का		psp		psp
खतरा		n		n
बढ़ता		v		v
जा		v		v
रहा		v		v
है		v		v
।		punc		punc
इस		pn		pn
अवधि		n		n
में		psp		psp
कुल		avy		avy
२९२.३		num		num
मिमी		n		n
बारिश		n		n
हुई		v		v
है		v		v
जबकि		avy		avy
३४०		num		num
मिमी		n		n
बारिश		n		n
होनी		v		v
चाहिए		v		v
।		punc		punc
उत्तरी		adj		adj
राज्यों		n		n
में		psp		psp
हिमाचल		n		n
प्रदेश		n		n
में		psp		psp
कुल		avy		avy
२०४		num		num
मिमी		n		n
बारिश		n		n
हुई		v		v
है		v		v
जबकि		avy		avy
अब		pn		pn
तक		psp		psp
२५४		num		num
मिमी		n		n
होनी		v		v
चाहिए		v		v
।		punc		punc
राज्य		n		n
में		psp		psp
२०		num		num
फीसदी		n		n
कम		avy		avy
बारिश		n		n
दर्ज		adj		adj
की		v		v
गई		v		v
है		v		v
।		punc		punc
उत्तरांचल		n		n
में		psp		psp
४१६		num		num
मिमी		n		n
की		psp		psp
तुलना		n		n
में		psp		psp
३२५		num		num
मिमी		n		n
बारिश		n		n
हो		v		v
पाई		v		v
है		v		v
जो		pn		pn
औसत		n		n
से		psp		psp
२२		num		num
फीसदी		n		n
कम		avy		avy
है		v		v
।		punc		punc
यानि		avy		avy
दोनों		num		num
राज्य		n		n
सूखे		n		n
की		psp		psp
चपेट		n		n
में		psp		psp
हैं		v		v
।		punc		punc
जबकि		avy		avy
पंजाब		n		n
सूखे		n		n
के		psp		psp
करीब		nst		avy
पहुँच		v		v
चुका		v		v
है		v		v
।		punc		punc
वहां		pn		pn
१५३		num		num
के		psp		psp
मुकाबले		n		n
१२४		num		num
मिमी		n		n
बारिश		n		n
हुई		v		v
है		v		v
जो		pn		pn
औसत		n		n
से		psp		psp
१९		num		num
फीसदी		n		n
कम		avy		avy
है		v		v
।		punc		punc
पश्चिमी		adj		adj
उत्तर		n		n
प्रदेश		n		n
में		psp		psp
२२४		num		num
की		psp		psp
तुलना		n		n
में		psp		psp
२००		num		num
मिमी		n		n
बारिश		n		n
हुई		v		v
है		v		v
जो		pn		pn
औसत		n		n
से		psp		psp
११		num		num
फीसदी		n		n
कम		avy		avy
है		v		v
।		punc		punc
हरियाणा		n		n
,		punc		punc
दिल्ली		n		n
,		punc		punc
NULL		unk		unk
चंडीगढ़		n		n
की		psp		psp
स्थिति		n		n
भी		avy		avy
ऐसी		pn		pn
ही		avy		avy
है		v		v
।		punc		punc
इन		pn		pn
राज्यों		n		n
में		psp		psp
१४४		num		num
के		psp		psp
मुकाबले		n		n
१२६		num		num
मिमी		n		n
बारिश		n		n
दर्ज		adj		adj
की		v		v
गई		v		v
है		v		v
जो		pn		pn
औसत		n		n
से		psp		psp
१२		num		num
फीसदी		n		n
कम		avy		avy
है		v		v
।		punc		punc
मौसम		n		n
विभाग		n		n
के		psp		psp
अनुसार		n		psp
देश		n		n
के		psp		psp
३६		num		n
में		psp		psp
से		psp		psp
१२		num		num
संभाग		n		n
सूखे		n		n
की		psp		psp
चपेट		n		n
में		psp		psp
आ		v		v
चुके		v		v
हैं		v		v
।		punc		punc
अन्य		adj		adj
संभागों		n		n
में		psp		psp
पश्चिमी		adj		adj
राजस्थान		n		n
में		psp		psp
३९		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
पूर्वी		adj		adj
राजस्थान		n		n
में		psp		psp
२८		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
पश्चिमी		adj		adj
म.प्र.		n		n
में		psp		psp
३३		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
पूर्वी		adj		adj
म.प्र.		n		n
में		psp		psp
४०		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
छत्तीसगढ़		n		n
में		psp		psp
३५		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
तेलंगाना		n		n
में		psp		psp
४१		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
मराठवाड़ा		n		n
में		psp		psp
१९		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
तमिलनाडु		n		n
में		psp		psp
२३		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
असम		n		n
-		punc		punc
मेघालय		n		n
में		psp		psp
३७		num		num
NULL		unk		unk
NULL		unk		unk
,		punc		punc
अरुणाचल		n		n
प्रदेश		n		n
में		psp		psp
३३		num		num
NULL		unk		unk
NULL		unk		v
तथा		avy		avy
विदर्भ		n		n
में		psp		psp
१३		num		num
फीसदी		n		n
कम		avy		avy
बारिश		n		n
हुई		v		v
है		v		v
।		punc		punc
देश		n		n
में		psp		psp
सर्वाधिक		adj		adj
बारिश		n		n
के		psp		psp
लिए		psp		psp
मशहूर		adj		adj
मेघालय		n		n
की		psp		psp
हालत		n		n
भी		avy		avy
इस		pn		pn
बार		n		n
खराब		adj		adj
है		v		v
।		punc		punc
बारिश		n		n
के		psp		psp
हिसाब		n		n
से		psp		psp
पिछला		adj		adj
सप्ताह		n		n
देश		n		n
के		psp		psp
लिए		psp		psp
बेहद		avy		avy
खराब		adj		adj
गुजरा		v		n
है		v		v
।		punc		punc
इस		pn		pn
दौरान		nst		nst
सिर्फ		avy		avy
११		num		num
संभागों		n		n
में		psp		psp
सामान्य		adj		adj
NULL		unk		v
तथा		avy		avy
२		num		num
संभागों		n		n
में		psp		psp
अधिक		avy		avy
वर्षा		n		n
हुई		v		v
।		punc		punc
जबकि		avy		avy
२०		num		num
संभागों		n		n
में		psp		psp
सूखा		n		v
पड़ा		v		v
और		avy		avy
१३		num		num
संभागों		n		n
में		psp		psp
सूखे		n		n
से		psp		psp
भी		avy		avy
बदतर		adj		n
हालत		n		n
रही		v		v
।		punc		punc
सप्ताह		n		n
