Word		Original_feature		Predicted_feature
खुदाई		3		3
में		UNK		UNK
ही		UNK		UNK
काफी		UNK		UNK
संख्या		3		3
में		UNK		UNK
मिट्टी		3		3
के		UNK		UNK
बर्तन		3		UNK
,		UNK		UNK
मूर्तियां		3		3
,		UNK		UNK
गहने		3		any
,		UNK		UNK
खिलौने		3		3
,		UNK		UNK
चांदी		3		3
के		UNK		UNK
सिक्के		3		3
,		UNK		UNK
NULL		UNK		UNK
असलहे		3		3
मिले		3		3
हैं		3		3
।		UNK		UNK
प्रसिद्ध		UNK		UNK
शायर		3		3
देवदर्द		3		3
ने		UNK		UNK
भारतीय		UNK		UNK
पुरातत्व		3		3
विभाग		3		3
(		UNK		UNK
एएसआई		3		3
)		UNK		UNK
के		UNK		UNK
अधिकारियों		3		3
गुरदेव		3		3
सिंह		3		3
,		UNK		UNK
कुलदीप		3		3
सिंह		3		3
तथा		UNK		UNK
हीरा		3		3
सिंह		3		3
के		UNK		UNK
सहयोग		3		3
से		UNK		UNK
ऐसी		any		any
वस्तुएं		3		3
खोजी		3		UNK
हैं		3		3
।		UNK		UNK
यह		3		3
वस्तुएं		3		3
उनके		3h		3h
पास		3		3
हजारों		UNK		3
की		UNK		UNK
संख्या		3		3
में		UNK		UNK
मौजूद		UNK		UNK
हैं		3		3
।		UNK		UNK
खुदाई		3		3
के		UNK		UNK
दौरान		3		3
खेमकरण		3		3
साइट		3		3
से		UNK		UNK
कुषाण		3		3
राजा		3		3
कैटफाइसस		3		3
-		UNK		UNK
प्रथम		3		3
की		UNK		UNK
पत्थर		3		3
की		UNK		UNK
छोटी		UNK		UNK
सी		UNK		UNK
मूर्ति		3		3
मिली		3		3
है		3		3
,		UNK		UNK
जो		3		3
उस		3		3
समय		3		3
विकसित		UNK		UNK
मूर्ति		3		3
कला		3		3
का		UNK		UNK
उदाहरण		3		3
है		3		3
।		UNK		UNK
हर्षाछीना		3		3
से		UNK		UNK
आज		3		3
के		UNK		UNK
सबसे		UNK		UNK
महंगे		UNK		3
पत्थर		3		3
जेड्स		3		3
की		UNK		UNK
रिंग		3		3
भी		UNK		UNK
मिली		3		3
है		3		3
,		UNK		UNK
जिसकी		3		3
उम्र		3		3
करीब		UNK		UNK
2500		UNK		UNK
साल		3		3
आंकी		3		3
गई		any		any
है		3		3
।		UNK		UNK
यहीं		UNK		UNK
से		UNK		UNK
भारी		UNK		UNK
मात्रा		3		3
में		UNK		UNK
मिट्टी		3		3
के		UNK		UNK
बीड्स		3		3
(		UNK		UNK
छेद		3		3
वाली		UNK		UNK
गोलियां		3		3
)		UNK		UNK
मिली		3		3
हैं		3		3
।		UNK		UNK
इन		3		3
गोलियों		3		3
को		UNK		UNK
उस		3		3
वक्त		3		3
तकली		3		3
की		UNK		UNK
तरह		UNK		UNK
कपड़ा		3		3
बनाने		any		any
के		UNK		UNK
लिए		UNK		UNK
धागा		3		3
तैयार		UNK		UNK
करने		any		any
में		UNK		UNK
इस्तेमाल		3		3
किया		any		any
जाता		any		any
था		any		any
।		UNK		UNK
इनकी		3		3
उम्र		3		3
करीब		UNK		UNK
छह		UNK		UNK
हजार		UNK		UNK
साल		3		3
बताई		3		3
गई		any		any
है		3		3
।		UNK		UNK
इसी		3		3
तरह		3		3
से		UNK		UNK
कोटली		3		3
वसावासिंह		3		3
व		UNK		UNK
अन्य		UNK		UNK
कुछ		UNK		UNK
क्षेत्रों		3		3
से		UNK		UNK
भारी		UNK		UNK
मात्रा		3		3
में		UNK		UNK
चांदी		3		3
के		UNK		UNK
सिक्के		3		3
मिले		3		3
हैं		3		3
।		UNK		UNK
ये		3		3
सिक्के		3		3
मटर		3		3
के		UNK		UNK
दाने		3		3
के		UNK		UNK
बराबर		UNK		UNK
व		UNK		UNK
चपटे		UNK		3
आकार		3		3
के		UNK		UNK
हैं		3		3
और		UNK		UNK
इन		3		3
पर		UNK		UNK
उस		3		3
दौर		3		3
की		UNK		UNK
भाषा		3		3
उकेरी		any		3
गई		any		any
।		UNK		UNK
ये		3		3
सिक्के		3		3
कुषाणकालीन		UNK		UNK
हैं		3		3
।		UNK		UNK
इनसे		3		3
प्रमाणित		UNK		UNK
होता		3		3
है		3		3
कि		UNK		UNK
उस		3		3
दौर		3		3
में		UNK		UNK
यहां		UNK		UNK
कारोबार		3		3
चरम		3		3
पर		UNK		UNK
था		any		any
और		UNK		UNK
उसे		3		3
संचालित		UNK		UNK
करने		any		any
के		UNK		UNK
लिए		UNK		UNK
सिक्कों		3		3
की		UNK		UNK
प्रथा		3		3
जारी		UNK		UNK
थी		any		any
।		UNK		UNK
यहां		UNK		UNK
सिक्कों		3		3
की		UNK		UNK
ढलाई		3		3
का		UNK		UNK
काम		3		3
भी		UNK		UNK
किया		any		any
जाता		any		any
था		any		any
।		UNK		UNK
पुरातत्वविदों		3		3
को		UNK		UNK
इन		3		3
साइटों		3		3
से		UNK		UNK
कुछ		UNK		UNK
पुरातन		UNK		UNK
जेवरात		3		3
के		UNK		UNK
अवशेष		3		UNK
भी		UNK		UNK
हाथ		3		3
लगे		3		any
हैं		3		3
।		UNK		UNK
इनमें		3		3
कार्नीलियन		3		3
,		UNK		UNK
आईव्री		3		3
,		UNK		UNK
नीलम		3		3
,		UNK		UNK
पन्ना		3		3
,		UNK		UNK
पुखराज		3		3
,		UNK		UNK
NULL		UNK		UNK
कैटआई		3		3
आदि		UNK		UNK
के		UNK		UNK
मनके		3		3
शामिल		UNK		UNK
हैं		3		3
।		UNK		UNK
श्रीदर्द		3		3
कहते		3h		3h
हैं		3h		3
कि		UNK		UNK
इन		3		3
खुदाइयों		3		3
में		UNK		UNK
मिट्टी		3		3
के		UNK		UNK
फ्लास्क		3		3
,		UNK		UNK
सुराही		3		3
व		UNK		UNK
विशेष		UNK		UNK
किस्म		3		3
के		UNK		UNK
गोल		UNK		3
बर्तन		3		3
व		UNK		UNK
खिलौने		3		3
भी		UNK		UNK
मिले		3		3
हैं		3		3
।		UNK		UNK
इनकी		3		3
उम्र		3		3
तीन		UNK		UNK
हजार		UNK		UNK
साल		3		3
आंकी		3		3
गई		any		any
है		3		3
।		UNK		UNK
फ्लास्क		3		3
की		UNK		UNK
पेंदी		3		3
जालीदार		UNK		UNK
है		3		3
।		UNK		UNK
अनुमान		3		3
है		3		3
कि		UNK		UNK
इन		3		3
बर्तनों		3		3
को		UNK		UNK
उस		3		3
दौरान		3		3
आयुर्वेदिक		UNK		UNK
औषधि		3		3
तैयार		UNK		UNK
करने		any		any
के		UNK		UNK
लिए		UNK		UNK
भस्म		3		3
बनाने		any		any
में		UNK		UNK
इस्तेमाल		3		3
किया		3		3
जाता		any		any
रहा		any		any
होगा		3		3
।		UNK		UNK
इसी		3		3
तरह		3		3
से		UNK		UNK
देवी		3		3
-		UNK		UNK
देवताओं		3		3
की		UNK		UNK
मूर्ति		3		3
तैयार		UNK		UNK
करने		any		any
के		UNK		UNK
लिए		UNK		UNK
मिट्टी		3		3
की		UNK		UNK
कुछ		UNK		UNK
डाइयां		3		3
भी		UNK		UNK
हाथ		3		3
लगी		3		any
हैं		3		3
,		UNK		UNK
जो		3		3
उस		3		3
दौरान		3		3
विकसित		UNK		UNK
हुई		any		any
मृदाकला		3		3
की		UNK		UNK
स्थिति		3		3
को		UNK		UNK
बयान		3		3
करती		3		3
हैं		3		3
।		UNK		UNK
वंडाला		3		3
में		UNK		UNK
हुई		any		any
खुदाई		3		3
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
उन्होंने		3h		3h
बताया		any		any
कि		UNK		UNK
यहां		UNK		UNK
से		UNK		UNK
जमीन		3		3
के		UNK		UNK
नीचे		3		3
से		UNK		UNK
अस्सी		UNK		UNK
रदों		3		3
की		UNK		UNK
ईंटें		3		3
मिली		3		3
हैं		3		3
,		UNK		UNK
जो		3		3
उस		3		3
दौरान		3		3
की		UNK		UNK
बेहतरीन		UNK		UNK
भवन		3		3
निर्माण		3		3
शैली		3		3
की		UNK		UNK
गवाह		3		3
हैं		3		3
।		UNK		UNK
खेमकरण		3		3
के		UNK		UNK
पास		3		3
बौद्ध		3		3
स्तूप		3		3
होने		any		any
का		UNK		UNK
दावा		3		3
करते		any		any
हुए		any		any
दर्द		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
अगर		UNK		UNK
उक्त		UNK		UNK
स्थानों		3		3
की		UNK		UNK
खुदाई		3		3
की		3		3
जाए		3		3
तो		UNK		UNK
और		UNK		UNK
भी		UNK		UNK
कई		UNK		UNK
रहस्य		3		3
उजागर		UNK		UNK
हो		3		3
सकते		any		any
हैं		3		3
।		UNK		UNK
कैबिनेट		3		3
सचिव		3		3
बी.		3		3
के.		3		3
चतुर्वेदी		3		3
ने		UNK		UNK
मेट्रो		3		3
चीफ		3		3
ई.		3		3
श्रीधरन		3		3
से		UNK		UNK
दिल्ली		3		3
और		UNK		UNK
मुंबई		3		3
हवाई		UNK		UNK
अड्डों		3		3
के		UNK		UNK
आधुनिकीकरण		3		3
की		UNK		UNK
प्रक्रिया		3		3
के		UNK		UNK
मूल्यांकन		3		3
के		UNK		UNK
लिए		UNK		UNK
गठित		UNK		UNK
उच्च		UNK		UNK
स्तरीय		UNK		UNK
पैनल		3		3
की		UNK		UNK
मदद		3		3
करने		any		any
को		UNK		UNK
कहा		3		3
है		3		3
।		UNK		UNK
सरकारी		UNK		UNK
सूत्रों		3		3
ने		UNK		UNK
बुधवार		3		3
को		UNK		UNK
यह		3		3
जानकारी		3		3
देते		any		any
हुए		any		any
कहा		any		any
कि		UNK		UNK
दोनों		UNK		UNK
हवाईअड्डों		3		3
की		UNK		UNK
निविदा		3		3
प्रक्रिया		3		3
पर		UNK		UNK
भी		UNK		UNK
श्रीधरन		3		3
की		UNK		UNK
राय		3		3
माँगी		3		3
गई		any		any
है		3		3
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		UNK
है		3		3
कि		UNK		UNK
हवाई		UNK		UNK
अड्डों		3		3
के		UNK		UNK
आधुनिकीकरण		3		3
की		UNK		UNK
प्रक्रिया		3		3
के		UNK		UNK
मूल्यांकन		3		3
के		UNK		UNK
लिए		UNK		UNK
अंतर		3		3
-		UNK		UNK
मंत्रालय		3		3
समूह		3		3
में		UNK		UNK
मतभेद		3		3
पैदा		UNK		UNK
होने		3		3
के		UNK		UNK
बाद		3		3
पिछले		UNK		UNK
सप्ताह		3		3
कैबिनेट		3		3
सचिव		3		3
के		UNK		UNK
नेतृत्व		3		3
में		UNK		UNK
समिति		3		3
गठित		UNK		UNK
की		any		any
गई		any		any
थी		any		any
।		UNK		UNK
इस		3		3
समिति		3		3
के		UNK		UNK
अन्य		UNK		UNK
सदस्यों		3		3
में		UNK		UNK
नागरिक		3		3
उड्डयन		3		3
,		UNK		UNK
आर्थिक		UNK		UNK
मामलों		3		3
और		UNK		UNK
विधि		3		3
मंत्रालयों		3		3
के		UNK		UNK
सचिव		3		3
और		UNK		UNK
योजना		3		3
आयोग		3		3
के		UNK		UNK
सदस्य		3		3
सचिव		3		3
शामिल		UNK		UNK
हैं		3		3
।		UNK		UNK
यह		3		3
समिति		3		3
रक्षा		3		3
मंत्री		3		3
प्रणब		3		3
मुखर्जी		3		3
के		UNK		UNK
नेतृत्व		3		3
में		UNK		UNK
मंत्रियों		3		3
के		UNK		UNK
समूह		3		3
को		UNK		UNK
निवेदकों		3		3
के		UNK		UNK
अंतिम		UNK		UNK
चयन		3		3
के		UNK		UNK
लिए		UNK		UNK
तय		UNK		UNK
नियमों		3		3
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
और		UNK		UNK
जरूरत		3		3
पड़ने		any		any
पर		UNK		UNK
इसके		3		3
विकल्प		3		3
सुझाने		any		any
में		UNK		UNK
सलाह		3		3
देगी		3		3
।		UNK		UNK
दोनों		UNK		UNK
हवाई		UNK		UNK
अड्डों		3		3
के		UNK		UNK
आधुनिकीकरण		3		3
के		UNK		UNK
लिए		UNK		UNK
इस		3		3
समय		3		3
रिलायंस		3		3
और		UNK		UNK
जीएमआर		3		3
के		UNK		UNK
नेतृत्व		3		3
में		UNK		UNK
एक		UNK		UNK
समूह		3		3
समेत		UNK		UNK
छह		UNK		UNK
निवेदक		3		3
हैं		3		3
।		UNK		UNK
चयन		3		3
के		UNK		UNK
दो		UNK		UNK
निवेदक		3		3
भारतीय		UNK		UNK
हवाईअड्डा		3		3
प्राधिकरण		3		3
के		UNK		UNK
साथ		3		3
दो		UNK		UNK
संयुक्त		UNK		UNK
उद्यम		3		3
गठित		UNK		UNK
कर		any		any
दोनों		UNK		UNK
हवाई		UNK		UNK
अड्डों		3		3
का		UNK		UNK
आधुनिकीकरण		3		3
करेंगे		3		3
।		UNK		UNK
गुजरात		3		3
के		UNK		UNK
एक		UNK		UNK
भौतिकशास्त्री		3		3
को		UNK		UNK
अमेरिकी		UNK		UNK
अंतरिक्ष		3		3
एजेंसी		3		3
नासा		3		3
की		UNK		UNK
उस		3		3
शोध		3		3
टीम		3		3
में		UNK		UNK
शामिल		UNK		UNK
किया		3		3
गया		any		any
है		3		3
जो		3		3
विभिन्न		UNK		UNK
ग्रहों		3		3
पर		UNK		UNK
पानी		3		3
जैसे		UNK		UNK
तत्त्वों		3		3
पर		UNK		UNK
सूर्य		3		3
की		UNK		UNK
किरणों		3		3
के		UNK		UNK
प्रभाव		3		3
का		UNK		UNK
अध्ययन		3		3
करेगी		3		3
।		UNK		UNK
नासा		3		3
की		UNK		UNK
शोध		3		3
टीम		3		3
में		UNK		UNK
शामिल		UNK		UNK
होने		any		any
वाले		UNK		UNK
इस		3		3
गुजराती		UNK		UNK
वैज्ञानिक		3		3
का		UNK		UNK
नाम		3		3
कमल		3		3
नयन		3		3
जोशीपुरा		3		3
है		3		3
।		UNK		UNK
जोशीपुरा		3		3
सरदार		3		3
पटेल		3		3
विश्वविद्यालय		3		3
में		UNK		UNK
भौतिकी		3		3
के		3h		UNK
प्रोफेसर		3		3
हैं		3h		3
।		UNK		UNK
जोशीपुरा		3		3
का		UNK		UNK
कहना		any		any
है		3		3
,		UNK		UNK
मुझे		1		1
नासा		3		3
के		UNK		UNK
उन		3		3
शोधकर्ताओं		3		3
की		UNK		UNK
टीम		3		3
में		UNK		UNK
शामिल		UNK		UNK
किया		3		3
गया		any		any
है		3		3
जिन्हें		3		3
विभिन्न		UNK		UNK
ग्रहों		3		3
पर		UNK		UNK
पानी		3		3
जैसे		UNK		UNK
तत्त्वों		3		3
पर		UNK		UNK
सूर्य		3		3
की		UNK		UNK
किरणों		3		3
के		UNK		UNK
रासायनिक		UNK		3
और		UNK		UNK
भौतिक		UNK		UNK
प्रभाव		3		3
का		UNK		UNK
अध्ययन		3		3
करने		any		any
का		UNK		UNK
दायित्व		3		3
सौंपा		3		3
गया		any		any
है		3		3
।		UNK		UNK
नासा		3		3
से		UNK		UNK
जुड़ने		any		any
का		UNK		UNK
मौका		3		3
उन्हें		3h		3h
तब		UNK		UNK
मिला		any		any
जब		UNK		UNK
उन्होंने		3h		3h
दो		UNK		UNK
वर्ष		3		3
पहले		3		3
नासा		3		3
के		UNK		UNK
एक		UNK		UNK
वैज्ञानिक		3		UNK
अनिल		3		3
भारद्वाज		3		3
को		UNK		UNK
ई		3		3
-		UNK		UNK
मेल		3		3
किया		any		any
।		UNK		UNK
जब		UNK		UNK
भारद्वाज		3		3
को		UNK		UNK
जोशीपुरा		3		3
के		UNK		UNK
ई		3		3
-		UNK		UNK
मेल		3		3
से		UNK		UNK
इसकी		3		3
जानकारी		3		3
मिली		any		any
कि		UNK		UNK
सरदार		3		3
पटेल		3		3
विश्वविद्यालय		3		3
का		UNK		UNK
भौतिक		3		3
विभाग		3		3
भी		UNK		UNK
ऐसी		any		any
ही		UNK		UNK
एक		UNK		UNK
शोध		3		3
परियोजना		3		3
पर		UNK		UNK
काम		3		3
कर		3		3
रहा		any		any
है		3		3
,		UNK		UNK
तब		UNK		UNK
उन्होंने		3h		3h
