Word		Original_feature		Predicted_feature
,		UNK		UNK
निगम		m		m
का		m		m
दस्ता		m		m
पुलिस		f		f
के		UNK		UNK
साथ		m		m
लगभग		UNK		UNK
सवा		any		any
11		any		any
बजे		m		m
पहुँचा		m		m
।		UNK		UNK
निगम		m		m
का		m		m
दस्ता		m		m
जब		UNK		UNK
बी		m		f
-		UNK		UNK
41		any		any
पहुंचा		m		m
तो		UNK		UNK
कपिलदेव		m		m
बाहर		m		m
आए		m		m
।		UNK		UNK
उनके		m		m
साथ		m		m
रोमी		f		any
भी		UNK		UNK
थीं		f		f
।		UNK		UNK
दोनों		any		m
ने		UNK		UNK
दस्ते		m		m
को		UNK		UNK
पूरा		m		m
घर		m		m
दिखाया		m		m
।		UNK		UNK
इसके		any		any
बाद		m		m
महज		UNK		UNK
पाँच		any		any
मिनट		m		m
में		UNK		UNK
इस		any		any
मकान		m		m
के		m		m
दुकान		f		m
वाले		m		m
हिस्से		m		m
को		UNK		UNK
निगम		m		m
के		m		m
दस्ते		m		m
ने		UNK		UNK
सील		f		any
कर		any		any
दिया		m		m
।		UNK		UNK
कपिलदेव		m		m
व		UNK		UNK
उनकी		f		f
पत्नी		f		f
अवाक		any		any
रहे		m		m
।		UNK		UNK
उनका		any		m
कहना		any		any
है		any		any
कि		UNK		UNK
उन्हें		any		any
अदालती		any		f
आदेश		m		m
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
लिखित		m		any
में		UNK		UNK
कोई		any		any
जानकारी		f		f
नहीं		UNK		UNK
थी		f		f
।		UNK		UNK
बृहस्पतिवार		m		m
को		UNK		UNK
निगम		m		m
का		m		m
नोटिस		m		m
आया		m		m
कि		UNK		UNK
दुकान		f		m
शुक्रवार		m		m
को		UNK		UNK
सील		f		f
की		f		f
जाएगी		f		f
।		UNK		UNK
इसके		any		any
लिए		UNK		UNK
वे		any		any
मानसिक		any		any
रूप		m		m
से		UNK		UNK
तैयार		any		any
नहीं		UNK		UNK
थे		m		m
।		UNK		UNK
इस		any		any
दुकान		f		m
को		UNK		UNK
सील		f		f
करने		any		any
के		UNK		UNK
बाद		m		m
15		any		any
अन्य		any		any
संपत्तियों		f		m
को		UNK		UNK
भी		UNK		UNK
सील		f		any
कर		m		m
दिया		m		m
गया		m		m
।		UNK		UNK
नगर		m		m
निगम		m		m
के		m		m
दक्षिणी		any		any
जोन		m		m
के		m		m
उपायुक्त		m		m
के.		m		m
के.		m		m
मिश्रा		any		m
का		m		m
कहना		any		any
है		any		any
कि		UNK		UNK
कपिल		m		m
व		UNK		UNK
उनकी		any		f
पत्नी		f		f
ने		UNK		UNK
कार्रवाई		f		f
का		m		m
कोई		any		any
विरोध		m		m
नहीं		UNK		UNK
किया		m		m
,		UNK		UNK
बल्कि		UNK		UNK
पूरा		m		m
सहयोग		m		m
दिया		m		m
।		UNK		UNK
ख्वाजा		m		m
मोइनुद्दीन		m		m
चिश्ती		m		f
की		f		f
दरगाह		f		any
सैकड़ों		any		any
वर्षों		m		m
से		UNK		UNK
श्रद्धालुओं		m		m
को		UNK		UNK
आकर्षित		any		any
करती		f		f
रही		f		f
है		any		any
।		UNK		UNK
भारतीय		any		any
उप		any		any
महाद्वीप		m		m
के		m		m
लोगों		m		m
की		f		f
इस		any		any
दरगाह		f		f
में		UNK		UNK
जबरदस्त		any		any
आस्था		f		f
है		any		any
।		UNK		UNK
रोजाना		UNK		m
हजारों		any		any
लोग		m		m
इस		any		any
पवित्र		any		m
दरगाह		f		m
पर		UNK		UNK
आकर		any		any
चादर		f		m
चढ़ाते		m		m
रहे		m		m
हैं		any		any
।		UNK		UNK
इन		any		any
श्रद्धालुओं		m		m
में		UNK		UNK
नेता		m		m
और		UNK		UNK
दूसरे		m		m
प्रभावशाली		any		any
लोग		m		m
शामिल		any		any
हैं		any		any
।		UNK		UNK
पाकिस्तान		m		m
के		m		m
नेता		m		m
और		UNK		UNK
अधिकारी		m		m
अपनी		f		f
मुराद		f		f
पूरी		f		f
करने		any		any
के		UNK		UNK
लिए		UNK		UNK
यहां		UNK		UNK
आते		m		m
रहे		m		m
हैं		any		any
।		UNK		UNK
पाकिस्तान		m		m
की		f		f
पूर्व		any		any
प्रधानमंत्री		f		m
बेनजीर		f		m
भुट्टो		any		m
तो		UNK		UNK
यहां		UNK		UNK
चार		any		any
बार		f		f
चादर		f		m
चढ़ा		f		m
चुकी		f		f
हैं		any		any
।		UNK		UNK
दरगाह		f		m
के		m		m
सहायक		m		m
नाजिम		m		m
अब्दुल		m		m
अलीम		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
बेनजीर		f		m
अपनी		f		f
मुराद		f		f
लेकर		any		any
यहां		UNK		UNK
आती		f		f
रही		f		f
हैं		any		any
।		UNK		UNK
उनकी		f		f
इस		any		any
धर्मस्थल		m		f
में		UNK		UNK
जबरदस्त		any		any
आस्था		f		m
है		any		any
।		UNK		UNK
अपनी		f		f
हालिया		any		f
अजमेर		m		m
यात्रा		f		f
से		UNK		UNK
पहले		m		m
वे		any		any
अपने		m		m
पति		m		m
की		f		f
जेल		m		f
से		UNK		UNK
रिहाई		f		f
की		f		f
मुराद		f		f
लेकर		any		any
यहां		UNK		UNK
आईं		f		f
थीं		f		f
।		UNK		UNK
ख्वाजा		m		m
ने		UNK		UNK
उनकी		f		f
मुराद		f		f
सुन		any		any
ली		f		f
और		UNK		UNK
उनके		m		m
पति		m		m
जेल		m		f
से		UNK		UNK
रिहा		any		any
हो		any		any
गए		m		m
।		UNK		UNK
इस		any		any
महीने		m		m
बेनजीर		f		m
अपने		m		m
पति		m		f
के		UNK		UNK
साथ		m		m
यहां		UNK		UNK
आई		f		f
और		UNK		UNK
ख्वाजा		m		m
के		UNK		UNK
प्रति		UNK		UNK
आभार		m		m
प्रकट		any		any
किया		m		m
।		UNK		UNK
फरवरी		f		f
,		UNK		UNK
1987		any		m
में		UNK		UNK
पाकिस्तान		m		m
के		m		m
तत्कालीन		any		any
सैन्य		any		any
शासक		m		m
जिया		m		m
उल		m		m
हक		m		m
इस		any		any
दरगाह		f		f
पर		UNK		UNK
चादर		f		any
चढ़ाने		any		m
आए		m		m
थे		m		m
।		UNK		UNK
जब		UNK		UNK
नवाज		m		m
शरीफ		m		m
पंजाब		m		m
प्रांत		m		m
के		m		m
मुख्यमंत्री		m		m
हुआ		m		m
करते		m		m
थे		m		m
,		UNK		UNK
NULL		UNK		UNK
उन्होंने		any		any
भी		UNK		UNK
अजमेर		m		m
शरीफ		m		m
की		f		f
यात्रा		f		f
की		f		f
थी		f		f
।		UNK		UNK
ख्वाजा		m		m
मोइनुद्दीन		m		m
चिश्ती		m		f
से		UNK		UNK
आशीर्वाद		m		m
प्रकट		any		any
करने		any		any
की		f		f
यह		any		any
परंपरा		f		f
सैकड़ों		any		any
वर्ष		m		m
पुरानी		f		f
है		any		any
।		UNK		UNK
सदियों		f		m
पहले		m		m
सम्राट		m		m
अकबर		m		m
पुत्र		m		m
प्राप्ति		f		m
की		f		f
लालसा		f		f
से		UNK		UNK
अजमेर		m		m
शरीफ		m		m
आए		m		m
थे		m		m
।		UNK		UNK
बाद		m		m
में		UNK		UNK
उनकी		f		f
पत्नी		f		f
ने		UNK		UNK
एक		any		any
बच्चे		m		m
को		UNK		UNK
जन्म		m		m
दिया		m		m
,		UNK		UNK
जो		any		any
दुनिया		f		f
में		UNK		UNK
जहांगीर		m		m
नाम		m		m
से		UNK		UNK
प्रसिद्ध		any		any
हुआ		m		m
।		UNK		UNK
इस		any		any
खुशी		f		f
में		UNK		UNK
अकबर		m		m
ने		UNK		UNK
इस		any		any
दरगाह		f		f
को		UNK		UNK
4800		any		any
किलोग्राम		m		m
चावल		m		m
की		f		f
क्षमता		f		f
वाला		m		m
विशाल		any		any
कड़ाह		m		m
दिया		m		m
था		m		m
,		UNK		UNK
जिसमें		any		any
5000		any		any
लोगों		m		m
के		UNK		UNK
लिए		UNK		UNK
खाना		m		m
बनाया		m		m
जा		any		any
सकता		m		m
है		any		any
।		UNK		UNK
अभी		UNK		UNK
भी		UNK		UNK
यह		any		any
कड़ाह		m		m
इस्तेमाल		m		m
में		UNK		UNK
है		any		any
।		UNK		UNK
सम्राट		m		m
जहांगीर		m		m
ने		UNK		UNK
कई		UNK		UNK
बार		f		f
इस		any		any
दरगाह		f		f
की		f		f
यात्रा		f		f
की		f		f
थी		f		f
।		UNK		UNK
एक		any		any
यात्रा		f		f
के		UNK		UNK
दौरान		m		m
जहांगीर		m		m
बीमार		any		m
पड़		any		any
गए		m		m
तो		UNK		UNK
उन्होंने		any		any
स्वस्थ		any		any
होने		any		any
के		UNK		UNK
लिए		UNK		UNK
ख्वाजा		m		m
से		UNK		UNK
दुआ		f		m
की		f		f
।		UNK		UNK
शाहजहां		m		f
और		UNK		UNK
औरंगजेब		m		m
ने		UNK		UNK
यह		any		any
परंपरा		f		m
जारी		any		any
रखी		f		f
।		UNK		UNK
जब		UNK		UNK
1911		any		m
में		UNK		UNK
क्वीन		f		m
मैरी		f		f
यहां		UNK		UNK
आई		f		f
थीं		f		f
,		UNK		UNK
NULL		UNK		UNK
ब्रिटिश		any		any
शासकों		m		m
ने		UNK		UNK
यहां		UNK		UNK
के		m		m
पानी		m		m
के		m		m
हौज		m		m
के		UNK		UNK
ऊपर		m		m
एक		any		any
छत		f		f
बनवाई		f		f
थी		f		f
।		UNK		UNK
अधिकारियों		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
मंगलवार		m		m
की		f		f
सुबह		f		f
10		any		any
गाड़ियों		f		f
में		UNK		UNK
करीब		UNK		UNK
200		any		any
श्रद्धालु		m		m
जम्मू		m		m
से		UNK		UNK
रवाना		any		m
हुए		m		m
।		UNK		UNK
इस		any		any
बार		f		f
बर्फबारी		f		f
के		m		m
कारण		m		m
छह		f		any
जुलाई		f		f
तक		UNK		UNK
परंपरागत		any		any
पहलगाम		m		m
रूट		m		m
से		UNK		UNK
यात्रा		f		f
की		f		f
अनुमति		f		f
नहीं		UNK		UNK
दी		f		f
गई		f		f
है		any		any
।		UNK		UNK
वहीं		UNK		UNK
बीएसएफ		m		m
के		m		m
प्रवक्ता		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
यात्रियों		m		m
की		f		f
सुरक्षा		f		f
के		UNK		UNK
लिए		UNK		UNK
रास्तों		m		m
में		UNK		UNK
पर्याप्त		any		any
संख्या		f		f
में		UNK		UNK
बीएसएफ		m		m
के		m		m
जवानों		m		m
को		UNK		UNK
तैनात		any		any
किया		m		m
गया		m		m
है		any		any
।		UNK		UNK
पूरे		m		m
इलाके		m		m
की		f		f
जांच		f		f
की		f		f
जा		any		any
चुकी		f		f
है		any		any
और		UNK		UNK
सभी		UNK		UNK
रास्तों		m		m
पर		UNK		UNK
लगातार		UNK		UNK
निगाह		f		f
रखी		f		f
जा		any		any
रही		f		f
है		any		any
।		UNK		UNK
बीएसएफ		m		m
ने		UNK		UNK
इस		any		any
कठिन		any		any
यात्रा		f		f
के		UNK		UNK
दौरान		m		m
बीमार		any		m
पड़ने		any		any
वालों		m		m
के		UNK		UNK
लिए		UNK		UNK
12		any		any
चिकित्सा		f		f
शिविर		m		m
भी		UNK		UNK
लगाए		any		m
हैं		any		any
तथा		UNK		UNK
कैंपों		m		m
में		UNK		UNK
पर्याप्त		any		any
मात्रा		f		f
में		UNK		UNK
दवाइयां		f		f
उपलब्ध		any		any
हैं		any		any
।		UNK		UNK
पिछले		m		m
हफ्ते		m		m
झारखंड		m		m
में		UNK		UNK
4		any		UNK
नाबालिग		any		any
जनजातीय		any		any
लड़कियों		f		f
से		UNK		UNK
बलात्कार		m		m
करने		any		any
के		m		m
आरोप		m		m
में		UNK		UNK
8		any		any
लोगों		m		m
को		UNK		UNK
गिरफ्तार		any		any
किया		m		m
गया		m		m
है		any		any
।		UNK		UNK
पुलिस		f		f
ने		UNK		UNK
शनिवार		m		m
को		UNK		UNK
यह		any		any
जानकारी		f		f
दी		f		f
।		UNK		UNK
धनबाद		m		m
के		m		m
पुलिस		f		f
अधीक्षक		m		m
पंकज		m		m
दर्द		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
बलात्कार		m		m
के		m		m
जुर्म		m		m
में		UNK		UNK
शामिल		any		any
सभी		UNK		UNK
8		any		any
लोगों		m		m
को		UNK		UNK
गिरफ्तार		any		any
कर		any		any
जेल		f		f
भेज		m		m
दिया		m		m
गया		m		m
है		any		any
।		UNK		UNK
दर्द		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
सभी		UNK		UNK
अपराधियों		m		m
ने		UNK		UNK
स्थानीय		any		any
लोगों		m		m
और		UNK		UNK
मीडिया		m		f
के		UNK		UNK
समक्ष		m		m
अपना		m		m
जुर्म		m		m
क़बूल		any		m
किया		m		m
है		any		any
।		UNK		UNK
उन्होंने		any		any
कहा		m		m
कि		UNK		UNK
लड़कियों		f		f
की		f		f
चिकित्सा		f		f
जाँच		f		f
से		UNK		UNK
बलात्कार		m		m
की		f		f
पुष्टि		f		f
हुई		f		f
है		any		any
।		UNK		UNK
सभी		UNK		UNK
लड़कियाँ		f		f
14		any		any
से		UNK		UNK
16		any		any
वर्ष		m		m
की		f		f
उम्र		f		m
के		UNK		UNK
बीच		m		m
की		f		f
NULL		UNK		UNK
हैं		any		any
।		UNK		UNK
बृहस्पतिवार		m		m
की		f		f
रात		f		f
तीन		any		any
अभियुक्तों		m		m
की		f		f
गिरफ्तारी		f		f
की		f		f
गयी		f		f
,		UNK		UNK
जबकि		UNK		UNK
शुक्रवार		m		m
को		UNK		UNK
ग्रामीणों		m		m
ने		UNK		UNK
बाकी		UNK		f
5		any		any
लोगों		m		m
को		UNK		UNK
पुलिस		f		f
के		m		m
हवाले		m		m
कर		m		m
दिया		m		m
था		m		m
